OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,BsmtQual,TotalBsmtSF,1stFlrSF,KitchenQual,FullBath,SalePrice
5.0,1078.0,2.0,3,500.0,3,1078.0,1078.0,3,1.0,149900.0
6.0,1573.0,2.0,2,440.0,2,756.0,769.0,2,2.0,177500.0
9.0,1980.0,3.0,2,770.0,0,1980.0,1980.0,0,2.0,315000.0
5.0,2601.0,2.0,3,621.0,3,612.0,990.0,3,3.0,189000.0
7.0,1530.0,2.0,2,430.0,0,1530.0,1530.0,2,2.0,260000.0
4.0,1738.0,1.0,3,368.0,3,715.0,1281.0,3,2.0,104900.0
6.0,1412.0,2.0,3,432.0,2,616.0,616.0,2,2.0,156932.0
7.0,1200.0,2.0,2,480.0,2,600.0,520.0,2,2.0,144152.0
7.0,1674.0,2.0,2,663.0,2,814.0,814.0,2,2.0,216000.0
7.0,1790.0,2.0,2,588.0,2,873.0,882.0,2,2.0,193000.0
5.0,1475.0,1.0,3,336.0,3,757.0,925.0,3,2.0,127000.0
6.0,848.0,2.0,2,420.0,2,848.0,848.0,2,1.0,144000.0
8.0,1668.0,2.0,2,502.0,2,1657.0,1668.0,2,2.0,232000.0
4.0,1374.0,1.0,1,338.0,3,840.0,840.0,3,1.0,105000.0
6.0,1661.0,1.0,3,377.0,3,992.0,1661.0,2,1.0,165500.0
7.0,2097.0,2.0,3,583.0,2,1108.0,1108.0,2,2.0,274300.0
10.0,2633.0,3.0,0,804.0,0,2633.0,2633.0,0,2.0,466500.0
7.0,1958.0,3.0,2,936.0,2,1026.0,1026.0,2,2.0,250000.0
8.0,1571.0,3.0,2,722.0,2,1571.0,1571.0,2,2.0,239000.0
6.0,790.0,1.0,3,160.0,2,768.0,790.0,3,1.0,91000.0
5.0,1604.0,2.0,3,660.0,3,984.0,984.0,3,2.0,117000.0
6.0,987.0,1.0,3,264.0,3,483.0,483.0,3,1.0,83000.0
5.0,1394.0,2.0,3,400.0,2,384.0,754.0,2,2.0,167500.0
3.0,864.0,1.0,3,200.0,3,864.0,864.0,3,1.0,58500.0
6.0,2117.0,2.0,3,550.0,3,1205.0,2117.0,3,2.0,237500.0
7.0,1762.0,2.0,3,576.0,1,596.0,998.0,2,1.0,157000.0
5.0,1416.0,2.0,3,576.0,3,816.0,1416.0,2,2.0,112000.0
6.0,1258.0,1.0,3,280.0,3,560.0,698.0,3,1.0,105000.0
4.0,1154.0,1.0,3,240.0,3,796.0,796.0,2,1.0,125500.0
7.0,2784.0,2.0,3,564.0,2,1392.0,1392.0,2,3.0,250000.0
6.0,2526.0,1.0,3,216.0,3,714.0,1664.0,2,2.0,136000.0
9.0,1746.0,3.0,0,758.0,0,1746.0,1746.0,0,2.0,377500.0
6.0,1218.0,2.0,3,440.0,3,735.0,869.0,3,1.0,131000.0
7.0,1525.0,2.0,2,541.0,2,1525.0,1525.0,2,2.0,235000.0
5.0,1584.0,3.0,3,792.0,3,1584.0,1584.0,3,2.0,124000.0
5.0,900.0,1.0,3,288.0,3,864.0,900.0,3,1.0,123000.0
6.0,1912.0,2.0,3,672.0,1,482.0,1221.0,3,2.0,163000.0
7.0,1500.0,3.0,2,648.0,2,1356.0,1500.0,2,2.0,246578.0
8.0,2482.0,3.0,2,642.0,2,1094.0,1133.0,2,2.0,281213.0
5.0,1687.0,2.0,3,572.0,3,747.0,1687.0,3,1.0,160000.0
5.0,1513.0,1.0,3,180.0,3,939.0,939.0,3,1.0,137500.0
5.0,1904.0,1.0,3,240.0,3,1208.0,1136.0,3,1.0,138000.0
6.0,1608.0,1.0,3,216.0,3,976.0,1160.0,2,2.0,137450.0
6.0,1158.0,1.0,3,208.0,3,862.0,950.0,3,1.0,120000.0
6.0,1593.0,2.0,3,398.0,3,839.0,864.0,3,2.0,193000.0
7.0,1294.0,2.0,2,662.0,2,1286.0,1294.0,2,2.0,193879.0
8.0,1464.0,3.0,2,754.0,2,1485.0,1464.0,2,2.0,282922.0
3.0,1214.0,3.0,3,936.0,3,672.0,694.0,3,1.0,105000.0
8.0,1646.0,2.0,2,482.0,0,1594.0,1646.0,2,2.0,275000.0
5.0,768.0,2.0,3,396.0,2,768.0,768.0,3,1.0,133000.0
5.0,833.0,0.0,3,0.0,3,833.0,833.0,3,1.0,112000.0
4.0,1363.0,2.0,3,528.0,1,622.0,741.0,3,1.0,125500.0
7.0,2093.0,2.0,3,542.0,2,791.0,1236.0,3,2.0,215000.0
7.0,1840.0,2.0,2,622.0,2,944.0,944.0,2,2.0,230000.0
6.0,1668.0,1.0,3,271.0,3,856.0,1112.0,3,1.0,140000.0
4.0,1040.0,2.0,3,420.0,3,0.0,1040.0,3,2.0,90000.0
8.0,1844.0,2.0,2,620.0,2,1844.0,1844.0,2,2.0,257000.0
6.0,1848.0,2.0,3,370.0,3,833.0,1053.0,2,1.0,207000.0
7.0,1569.0,3.0,2,660.0,2,1386.0,1569.0,2,2.0,175900.0
4.0,2290.0,2.0,3,560.0,3,777.0,1246.0,3,2.0,122500.0
8.0,2450.0,3.0,2,1069.0,2,1284.0,1310.0,2,2.0,340000.0
5.0,1144.0,1.0,3,336.0,3,1144.0,1144.0,3,1.0,124000.0
6.0,1844.0,2.0,2,540.0,3,1844.0,1844.0,2,2.0,223000.0
6.0,1416.0,2.0,3,776.0,3,708.0,708.0,3,2.0,179900.0
6.0,1069.0,2.0,3,440.0,2,1069.0,1069.0,3,2.0,127500.0
6.0,848.0,2.0,2,420.0,2,848.0,848.0,2,1.0,136500.0
6.0,2201.0,2.0,2,432.0,2,697.0,1575.0,2,2.0,274970.0
5.0,1344.0,1.0,3,484.0,3,1024.0,1344.0,3,1.0,144000.0
6.0,1252.0,2.0,2,528.0,3,1252.0,1252.0,2,1.0,142000.0
7.0,2127.0,2.0,2,525.0,2,1223.0,1223.0,2,2.0,271000.0
5.0,1558.0,1.0,3,288.0,3,913.0,1048.0,3,1.0,140000.0
5.0,804.0,1.0,3,240.0,3,788.0,804.0,2,1.0,119000.0
6.0,1440.0,2.0,2,467.0,2,1440.0,1440.0,2,2.0,182900.0
5.0,1838.0,2.0,2,372.0,2,732.0,734.0,3,2.0,192140.0
6.0,958.0,2.0,3,440.0,2,958.0,958.0,3,2.0,143750.0
4.0,968.0,1.0,3,216.0,3,656.0,968.0,3,2.0,64500.0
6.0,1792.0,2.0,3,451.0,2,936.0,962.0,3,2.0,186500.0
5.0,1126.0,2.0,3,484.0,3,1126.0,1126.0,3,2.0,160000.0
6.0,1537.0,2.0,2,462.0,3,1319.0,1537.0,2,1.0,174000.0
4.0,864.0,2.0,3,528.0,3,864.0,864.0,3,1.0,120500.0
8.0,1932.0,3.0,0,774.0,0,1932.0,1932.0,0,2.0,394617.0
6.0,1236.0,2.0,3,923.0,3,912.0,1236.0,3,1.0,149700.0
7.0,1725.0,2.0,3,550.0,3,539.0,1040.0,3,2.0,197000.0
6.0,2555.0,2.0,3,672.0,0,588.0,1423.0,3,2.0,191000.0
6.0,848.0,2.0,2,420.0,2,848.0,848.0,2,1.0,149300.0
10.0,2007.0,3.0,0,812.0,0,1017.0,1026.0,0,2.0,310000.0
6.0,952.0,1.0,3,192.0,3,952.0,952.0,1,1.0,121000.0
7.0,1422.0,2.0,2,626.0,2,1422.0,1422.0,2,2.0,179600.0
6.0,913.0,1.0,3,240.0,3,814.0,913.0,3,1.0,129000.0
5.0,1188.0,1.0,3,312.0,3,1188.0,1188.0,3,1.0,157900.0
8.0,2090.0,2.0,2,556.0,2,1220.0,1220.0,2,2.0,240000.0
4.0,1346.0,1.0,3,384.0,1,560.0,796.0,3,1.0,112000.0
5.0,630.0,0.0,3,0.0,2,630.0,630.0,0,1.0,92000.0
5.0,1792.0,0.0,3,0.0,2,896.0,896.0,3,2.0,136000.0
8.0,1578.0,3.0,2,840.0,2,1573.0,1578.0,0,2.0,287090.0
5.0,1072.0,2.0,3,525.0,2,547.0,1072.0,3,1.0,145000.0
5.0,1140.0,0.0,3,0.0,2,1140.0,1140.0,3,1.0,84500.0
7.0,1221.0,2.0,2,400.0,2,1221.0,1221.0,2,2.0,185000.0
6.0,1647.0,2.0,3,460.0,2,953.0,953.0,3,2.0,175000.0
6.0,2073.0,2.0,3,500.0,2,1542.0,2073.0,3,2.0,210000.0
7.0,2340.0,1.0,0,252.0,3,1152.0,1188.0,2,2.0,266500.0
5.0,1078.0,1.0,3,240.0,3,1078.0,1078.0,2,1.0,142125.0
5.0,1256.0,1.0,2,276.0,3,1256.0,1256.0,3,1.0,147500.0
